dataset_row,file_name,transcription,speaker_name,duration_seconds,sample_rate,channels,peak,rms,hard_clip_samples,silence_ratio,usable,rejection_reason,error
404,clip_000404.wav,جَارِي التَّنْفِيذُ الْآنَ.,arabic_professional_male,1.6,24000,1,0.9444580078125,0.33298617601394653,0,0.13328125,No,duration below 2.5 seconds,
405,clip_000405.wav,تَمَّ الْإِلْغَاءُ بِنَجَاحٍ.,arabic_professional_male,1.84,24000,1,0.89300537109375,0.3085438013076782,0,0.10509510869565217,No,duration below 2.5 seconds,
406,clip_000406.wav,هَلْ يُمْكِنُكَ إِعَادَةُ سُؤَالِكَ بِصِيَغَةٍ أُخْرَى؟,arabic_professional_male,3.44,24000,1,0.927520751953125,0.283186137676239,0,0.11939195736434109,Yes,,
407,clip_000407.wav,أَنَا مُسْتَعِدٌّ، تَفَضَّلْ.,arabic_professional_male,2.08,24000,1,0.9022216796875,0.2292879819869995,0,0.4079326923076923,No,duration below 2.5 seconds; silence ratio too high,
408,clip_000408.wav,كَلَّا، هَذَا غَيْرُ مُمْكِنٍ حَالِيًّا.,arabic_professional_male,3.6,24000,1,0.873046875,0.2555687725543976,0,0.2657638888888889,Yes,,
409,clip_000409.wav,أَسْمَعُكَ بِوُضُوحٍ، أَكْمِلْ حَدِيثَكَ.,arabic_professional_male,3.2,24000,1,0.90509033203125,0.26608067750930786,0,0.2942838541666667,Yes,,
410,clip_000410.wav,لِنَبْدَأْ بِأَذْكَارِ الصَّبَاحِ مَعًا. رَدِّدْ خَلْفِي: أَصْبَحْنَا وَأَصْبَحَ الْمُلْكُ لِلَّهِ، وَالْحَمْدُ لِلَّهِ.,arabic_professional_male,9.2,24000,1,0.89031982421875,0.2441803216934204,0,0.28132699275362316,Yes,,
411,clip_000411.wav,مُمْتَازٌ! لَقَدْ أَتْمَمْتَ قِرَاءَةَ أَذْكَارِ الْمَسَاءِ. حَفِظَكَ اللَّهُ مِنْ كُلِّ سُوءٍ فِي لَيْلَتِكَ هَذِهِ.,arabic_professional_male,9.2,24000,1,0.886749267578125,0.2563764750957489,0,0.2656929347826087,Yes,,
412,clip_000412.wav,دُعَاءُ لُبْسِ الثَّوْبِ هُوَ: الْحَمْدُ لِلَّهِ الَّذِي كَسَانِي هَذَا الثَّوْبَ وَرَزَقَنِيهِ مِنْ غَيْرِ حَوْلٍ مِنِّي وَلَا قُوَّةٍ.,arabic_professional_male,9.6,24000,1,0.920623779296875,0.30158716440200806,0,0.22006944444444446,Yes,,
413,clip_000413.wav,عِنْدَ دُخُولِ الْمَسْجِدِ يُسْتَحَبُّ أَنْ تَقُولَ: اللَّهُمَّ افْتَحْ لِي أَبْوَابَ رَحْمَتِكَ، وَتُقَدِّمَ رِجْلَكَ الْيُمْنَى.,arabic_professional_male,8.56,24000,1,0.97491455078125,0.2709929049015045,0,0.25767133956386296,Yes,,
414,clip_000414.wav,لِخُطْبَةِ الْجُمُعَةِ آدَابٌ، مِنْهَا الْإِنْصَاتُ التَّامُّ لِلْإِمَامِ، وَتَرْكُ الْكَلَامِ حَتَّى يَنْتَهِيَ، لِتَنَالَ الْأَجْرَ كَامِلًا.,arabic_professional_male,9.68,24000,1,0.92523193359375,0.2811282277107239,0,0.250017217630854,Yes,,
415,clip_000415.wav,ذَكَّرْتَنِي! سَأَقُومُ بِتَشْغِيلِ سُورَةِ الْكَهْفِ لَكَ الْآنَ، فَإِنَّهَا نُورٌ لِمَا بَيْنَ الْجُمُعَتَيْنِ.,arabic_professional_male,8.08,24000,1,0.915069580078125,0.3037738800048828,0,0.2123865511551155,Yes,,
416,clip_000416.wav,تَمَّ إِضَافَةُ رَكْعَتَيِ الضُّحَى إِلَى سِجِلِّ طَاعَاتِكَ الْيَوْمِيِّ. بَارَكَ اللَّهُ فِي وَقْتِكَ وَعَمَلِكَ.,arabic_professional_male,6.96,24000,1,0.917449951171875,0.2782650589942932,0,0.19777298850574712,Yes,,
417,clip_000417.wav,أَسْتَغْفِرُ اللَّهَ الْعَظِيمَ الَّذِي لَا إِلَهَ إِلَّا هُوَ الْحَيَّ الْقَيُّومَ وَأَتُوبُ إِلَيْهِ. كَرِّرْهَا ثَلَاثَ مَرَّاتٍ لِتُغْفَرَ ذُنُوبُكَ.,arabic_professional_male,13.12,24000,1,0.873626708984375,0.2297908216714859,0,0.29756732723577234,Yes,,
418,clip_000418.wav,لَقَدْ حَانَ وَقْتُ النَّوْمِ. هَلْ قَرَأْتَ آيَةَ الْكُرْسِيِّ وَسُورَةَ الْمُلْكِ؟ أَنَا أُذَكِّرُكَ بِهِمَا دَائِمًا حُبًّا لَكَ فِي اللَّهِ.,arabic_professional_male,10.88,24000,1,0.908233642578125,0.23292356729507446,0,0.27102864583333336,Yes,,
419,clip_000419.wav,صَبَاحُكَ مُبَارَكٌ! لَا تَنْسَ أَنْ تَبْدَأَ يَوْمَكَ بِالْبَسْمَلَةِ فِي كُلِّ عَمَلٍ لِتَحِلَّ فِيهِ الْبَرَكَةُ.,arabic_professional_male,7.68,24000,1,0.882415771484375,0.2691446542739868,0,0.21075303819444444,Yes,,
420,clip_000420.wav,أَشْعُرُ بِأَنَّكَ مُتَوَتِّرٌ يَا أَخِي. النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَوْصَى مَنْ غَضِبَ بِأَنْ يَتَوَضَّأَ لِيُطْفِئَ نَارَ الْغَضَبِ.,arabic_professional_male,9.6,24000,1,0.939117431640625,0.27340129017829895,0,0.22296440972222223,Yes,,
421,clip_000421.wav,إِذَا أَصَابَكَ الْهَمُّ فَقُلْ: اللَّهُمَّ إِنِّي عَبْدُكَ ابْنُ عَبْدِكَ ابْنُ أَمَتِكَ، نَاصِيَتِي بِيَدِكَ، مَاضٍ فِيَّ حُكْمُكَ.,arabic_professional_male,11.44,24000,1,0.887542724609375,0.24071748554706573,0,0.29241331585081587,Yes,,
422,clip_000422.wav,لَا تَقْلَقْ عَلَى الرِّزْقِ، فَإِنَّهُ مَكْتُوبٌ لَكَ فِي السَّمَاءِ قَبْلَ أَنْ تُولَدَ، فَقَطْ تَوَكَّلْ عَلَى اللَّهِ وَخُذْ بِالْأَسْبَابِ.,arabic_professional_male,8.8,24000,1,0.945556640625,0.265672504901886,0,0.2445028409090909,Yes,,
423,clip_000423.wav,الصَّبْرُ عِنْدَ الصَّدْمَةِ الْأُولَى هُوَ الصَّبْرُ الْحَقِيقِيُّ الَّذِي يُؤْجَرُ عَلَيْهِ الْمُؤْمِنُ بِغَيْرِ حِسَابٍ، فَاصْبِرْ صَبْرًا جَمِيلًا.,arabic_professional_male,10.48,24000,1,0.8995361328125,0.2510470151901245,0,0.26310034987277353,Yes,,
424,clip_000424.wav,كُلُّ ابْنِ آدَمَ خَطَّاءٌ، وَخَيْرُ الْخَطَّائِينَ التَّوَّابُونَ. لَا تَيْأَسْ مِنْ رَحْمَةِ اللَّهِ مَهْمَا كَبُرَ ذَنْبُكَ، فَبَابُ التَّوْبَةِ مَفْتُوحٌ.,arabic_professional_male,12.8,24000,1,0.927642822265625,0.22850266098976135,0,0.3083268229166667,No,silence ratio too high,
425,clip_000425.wav,أَنَا هُنَا لِأُسَاعِدَكَ، وَلَكِنْ تَذَكَّرْ أَنَّ الشَّكْوَى لِلَّهِ وَحْدَهُ هِيَ الَّتِي تَجْلِبُ الْفَرَجَ، كَمَا قَالَ يَعْقُوبُ: إِنَّمَا أَشْكُو بَثِّي وَحُزْنِي إِلَى اللَّهِ.,arabic_professional_male,13.92,24000,1,0.906158447265625,0.2507215440273285,0,0.2843061542145594,Yes,,
426,clip_000426.wav,مِنْ أَعْظَمِ أَسْبَابِ السَّعَادَةِ أَنْ تَرْضَى بِمَا قَسَمَهُ اللَّهُ لَكَ. قُلْ: الْحَمْدُ لِلَّهِ عَلَى كُلِّ حَالٍ.,arabic_professional_male,8.8,24000,1,0.90594482421875,0.29573705792427063,0,0.23183712121212122,Yes,,
427,clip_000427.wav,الشَّيْطَانُ يُحِبُّ أَنْ يُحْزِنَ الَّذِينَ آمَنُوا. اسْتَعِذْ بِاللَّهِ مِنْهُ، وَابْتَسِمْ، فَإِنَّ مَعَ الْعُسْرِ يُسْرًا.,arabic_professional_male,8.96,24000,1,0.91607666015625,0.26526978611946106,0,0.23617001488095238,Yes,,
428,clip_000428.wav,إِذَا تَعَسَّرَتْ عَلَيْكَ الْأُمُورُ، فَأَكْثِرْ مِنْ قَوْلِ: لَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ، فَإِنَّهَا كَنْزٌ مِنْ كُنُوزِ الْجَنَّةِ.,arabic_professional_male,10.8,24000,1,0.990020751953125,0.28043854236602783,0,0.219741512345679,Yes,,
429,clip_000429.wav,دَعْنَا نُصَلِّي رَكْعَتَيْنِ فِي جَوْفِ اللَّيْلِ لِنُنَاجِيَ اللَّهَ سُبْحَانَهُ، فَهَذَا وَقْتُ النُّزُولِ الْإِلَهِيِّ وَالِاسْتِجَابَةِ.,arabic_professional_male,8.4,24000,1,0.92181396484375,0.2823133170604706,0,0.1992013888888889,Yes,,
430,clip_000430.wav,أَرْكَانُ الْإِسْلَامِ خَمْسَةٌ: شَهَادَةُ أَنْ لَا إِلَهَ إِلَّا اللَّهُ وَأَنَّ مُحَمَّدًا رَسُولُ اللَّهِ، وَإِقَامُ الصَّلَاةِ، وَإِيتَاءُ الزَّكَاةِ، وَصَوْمُ رَمَضَانَ، وَحَجُّ الْبَيْتِ.,arabic_professional_male,14.72,24000,1,0.9080810546875,0.2520710825920105,0,0.28323709239130435,Yes,,
431,clip_000431.wav,أُذَكِّرُكَ بِأَنَّ صَلَاةَ الْفَجْرِ فِي جَمَاعَةٍ تَجْعَلُ الْمُسْلِمَ فِي ذِمَّةِ اللَّهِ طَوَالَ الْيَوْمِ، فَلَا تُفَرِّطْ فِيهَا.,arabic_professional_male,8.24,24000,1,0.908050537109375,0.2798142731189728,0,0.16792576860841424,Yes,,
432,clip_000432.wav,التَّيَمُّمُ رُخْصَةٌ مِنَ اللَّهِ عِنْدَ انْعِدَامِ الْمَاءِ أَوْ عَدَمِ الْقُدْرَةِ عَلَى اسْتِخْدَامِهِ بِسَبَبِ الْمَرَضِ، وَالدِّينُ يُسْرٌ.,arabic_professional_male,9.2,24000,1,0.886383056640625,0.27118781208992004,0,0.2321286231884058,Yes,,
433,clip_000433.wav,صَلَاةُ الْجَمَاعَةِ تَفْضُلُ صَلَاةَ الْفَذِّ بِسَبْعٍ وَعِشْرِينَ دَرَجَةً، فَاحْرِصْ عَلَى أَدَائِهَا فِي الْمَسْجِدِ قَدْرَ الْمُسْتَطَاعِ.,arabic_professional_male,9.52,24000,1,0.9154052734375,0.2687683403491974,0,0.22752538515406162,Yes,,
434,clip_000434.wav,الْمَسْحُ عَلَى الْجَبِيرَةِ أَوِ الْعِصَابَةِ الطِّبِّيَّةِ جَائِزٌ فِي الْوُضُوءِ وَالْغُسْلِ حَتَّى يَتِمَّ الشِّفَاءُ بِإِذْنِ اللَّهِ.,arabic_professional_male,8.8,24000,1,0.8758544921875,0.2482542097568512,0,0.21800189393939393,Yes,,
435,clip_000435.wav,خُرُوجُ الدَّمِ الْيَسِيرِ مِنَ الْجِسْمِ لَا يُنْقِضُ الْوُضُوءَ عِنْدَ جُمْهُورِ الْعُلَمَاءِ، فَلَا تَقْلَقْ، وُضُوءُكَ صَحِيحٌ.,arabic_professional_male,8.56,24000,1,0.889892578125,0.28842630982398987,0,0.24686039719626168,Yes,,
436,clip_000436.wav,يَجِبُ غَسْلُ الْجُمُعَةِ عَلَى كُلِّ مُحْتَلِمٍ، وَيُسْتَحَبُّ لَهُ التَّطَيُّبُ وَلُبْسُ أَحْسَنِ الثِّيَابِ احْتِفَالًا بِهَذَا الْيَوْمِ الْمُبَارَكِ.,arabic_professional_male,10.16,24000,1,0.927947998046875,0.2812266945838928,0,0.1975680774278215,Yes,,
437,clip_000437.wav,سُنَّةُ الظُّهْرِ هِيَ أَرْبَعُ رَكَعَاتٍ قَبْلَهُ، وَرَكْعَتَانِ بَعْدَهُ، وَقَدْ حَثَّنَا النَّبِيُّ عَلَى الْمُحَافَظَةِ عَلَى السُّنَنِ الرَّوَاتِبِ.,arabic_professional_male,8.8,24000,1,0.912872314453125,0.29801100492477417,0,0.1536931818181818,Yes,,
438,clip_000438.wav,التَّأْمِينُ خَلْفَ الْإِمَامِ، أَيْ قَوْلُ آمِينَ بَعْدَ الْفَاتِحَةِ، سُنَّةٌ مُؤَكَّدَةٌ، فَمَنْ وَافَقَ تَأْمِينُهُ تَأْمِينَ الْمَلَائِكَةِ غُفِرَ لَهُ.,arabic_professional_male,10.96,24000,1,0.92803955078125,0.2607026994228363,0,0.24775699513381996,Yes,,
